ride_id,driver_id,estimated_fare,actual_fare,estimated_distance,actual_distance,otp_verified,complaint,fraud_label
RIDE2444,DRV89,144,161.37,15.9,16.03,True,0,0
RIDE2445,DRV84,102,109.85,1.81,1.89,False,0,0
RIDE2446,DRV44,127,144.22,7.1,7.46,True,0,0
RIDE2447,DRV57,922,914.56,2.05,2.04,True,0,0
RIDE2448,DRV2,972,1055.65,15.81,17.12,False,0,0
RIDE2449,DRV86,369,645.3,8.99,12.69,True,1,1
RIDE2450,DRV22,202,223.88,13.08,13.77,True,0,0
RIDE2451,DRV84,737,1455.14,19.84,33.05,True,1,1
RIDE2452,DRV49,480,512.59,4.34,4.19,False,1,0
RIDE2453,DRV22,423,683.89,9.36,18.52,False,1,1
RIDE2454,DRV31,975,1623.38,11.48,19.21,True,1,1
RIDE2455,DRV48,805,1610.27,5.34,9.76,True,1,1
RIDE2456,DRV44,622,1044.64,19.43,32.05,True,1,1
RIDE2457,DRV77,813,740.99,10.25,11.12,False,0,0
RIDE2458,DRV60,299,324.68,18.32,18.3,True,0,0
RIDE2459,DRV3,415,430.46,14.57,15.03,True,1,0
RIDE2460,DRV44,800,894.37,5.68,6.15,True,0,0
RIDE2461,DRV68,666,1259.43,4.66,7.59,True,1,1
RIDE2462,DRV73,758,709.56,12.98,12.9,False,0,0
RIDE2463,DRV2,435,457.62,13.73,14.71,False,1,0
RIDE2464,DRV61,599,688.52,8.81,8.94,False,0,0
RIDE2465,DRV43,632,619.43,5.8,5.53,False,1,0
RIDE2466,DRV54,274,289.71,19.37,18.71,True,0,0
RIDE2467,DRV25,700,635.18,6.55,6.39,True,0,0
RIDE2468,DRV94,350,731.87,4.62,9.04,True,1,1
RIDE2469,DRV50,460,493.01,16.44,17.34,True,1,0
RIDE2470,DRV89,836,1560.91,11.35,17.43,True,1,1
RIDE2471,DRV59,610,608.57,11.86,12.04,True,1,0
RIDE2472,DRV9,785,828.41,8.2,8.65,True,1,0
RIDE2473,DRV100,704,1281.37,8.4,12.64,True,1,1
RIDE2474,DRV23,734,1596.01,8.91,13.56,True,1,1
RIDE2475,DRV85,944,915.9,8.43,9.14,True,0,0
RIDE2476,DRV28,672,621.97,10.63,10.99,True,1,0
RIDE2477,DRV58,525,1037.45,1.62,3.15,True,1,1
RIDE2478,DRV75,990,1069.48,13.83,14.0,True,1,0
RIDE2479,DRV80,826,822.99,8.73,8.51,True,0,0
RIDE2480,DRV52,527,532.79,10.12,11.1,True,0,0
RIDE2481,DRV96,618,929.34,3.67,7.08,False,1,1
RIDE2482,DRV4,970,960.61,6.52,6.37,True,1,0
RIDE2483,DRV11,660,749.9,8.13,8.56,True,0,0
RIDE2484,DRV17,780,1105.78,18.84,35.51,False,1,1
RIDE2485,DRV76,345,355.98,14.68,16.08,False,0,0
RIDE2486,DRV62,697,770.64,14.99,16.0,True,0,0
RIDE2487,DRV6,300,342.03,16.55,16.25,False,0,0
RIDE2488,DRV9,285,531.56,10.58,14.42,True,1,1
RIDE2489,DRV39,171,156.83,15.46,14.79,True,0,0
RIDE2490,DRV79,630,694.16,2.21,2.17,False,0,0
RIDE2491,DRV97,930,894.63,3.54,3.56,True,0,0
RIDE2492,DRV62,691,681.34,4.33,4.47,True,0,0
RIDE2493,DRV6,932,1035.0,8.51,8.51,True,1,0
RIDE2494,DRV100,716,739.71,12.11,11.98,True,1,0
RIDE2495,DRV52,158,171.04,5.94,6.13,True,0,0
RIDE2496,DRV99,661,1388.89,10.81,21.45,True,1,1
RIDE2497,DRV82,712,760.28,3.97,3.99,True,0,0
RIDE2498,DRV17,522,581.27,6.98,7.48,True,0,0
RIDE2499,DRV9,993,984.11,15.07,14.42,True,1,0
RIDE2500,DRV40,575,641.42,15.34,15.99,True,0,0
RIDE2501,DRV95,321,340.22,9.72,9.25,True,1,0
RIDE2502,DRV88,675,615.56,3.23,3.25,False,0,0
RIDE2503,DRV1,765,733.73,5.17,5.0,True,0,0
RIDE2504,DRV56,377,422.52,4.81,4.89,True,0,0
RIDE2505,DRV44,267,269.12,3.03,3.04,True,0,0
RIDE2506,DRV21,519,732.59,14.03,25.72,True,1,1
RIDE2507,DRV60,673,669.1,3.41,3.53,True,0,0
RIDE2508,DRV86,122,135.61,3.37,3.27,True,0,0
RIDE2509,DRV30,669,761.65,11.48,11.62,True,0,0
RIDE2510,DRV13,675,624.65,12.59,12.53,True,1,0
RIDE2511,DRV76,149,153.21,3.13,3.02,True,0,0
RIDE2512,DRV92,119,128.13,10.76,10.81,False,0,0
RIDE2513,DRV17,577,629.21,11.1,10.64,True,1,0
RIDE2514,DRV77,599,556.54,13.84,14.16,True,1,0
RIDE2515,DRV54,425,807.94,8.25,15.77,True,1,1
RIDE2516,DRV25,204,187.47,14.94,15.92,True,0,0
RIDE2517,DRV37,516,1065.18,5.61,7.37,False,1,1
RIDE2518,DRV35,945,979.57,15.61,16.42,True,1,0
RIDE2519,DRV36,285,281.54,18.14,17.81,False,1,0
RIDE2520,DRV92,429,445.8,16.71,17.53,True,0,0
RIDE2521,DRV24,860,962.02,4.24,4.6,False,0,0
RIDE2522,DRV66,385,359.37,5.94,5.97,True,0,0
RIDE2523,DRV89,235,497.66,17.74,30.5,True,1,1
RIDE2524,DRV87,127,126.8,3.35,3.64,True,0,0
RIDE2525,DRV23,394,733.99,19.22,33.82,True,1,1
RIDE2526,DRV62,208,220.61,4.73,5.08,True,0,0
RIDE2527,DRV3,556,1158.83,13.55,24.08,True,1,1
RIDE2528,DRV100,437,653.43,10.82,17.18,True,1,1
RIDE2529,DRV76,990,1533.5,7.62,12.82,True,1,1
RIDE2530,DRV81,351,345.51,2.72,2.78,True,0,0
RIDE2531,DRV67,812,1375.53,12.65,16.98,True,1,1
RIDE2532,DRV13,341,730.14,18.71,26.35,False,1,1
RIDE2533,DRV43,286,314.6,17.11,16.4,False,0,0
RIDE2534,DRV91,687,766.21,11.24,10.9,False,1,0
RIDE2535,DRV40,703,722.7,19.26,20.4,True,0,0
RIDE2536,DRV92,957,913.22,15.1,14.95,False,1,0
RIDE2537,DRV52,563,567.77,15.83,15.71,True,0,0
RIDE2538,DRV39,162,168.37,14.19,13.95,True,0,0
RIDE2539,DRV29,495,514.79,4.57,4.42,False,0,0
RIDE2540,DRV83,777,820.52,12.95,14.13,False,0,0
RIDE2541,DRV43,698,700.55,3.06,3.33,True,0,0
RIDE2542,DRV91,767,735.04,3.84,3.78,True,0,0
RIDE2543,DRV76,439,502.86,7.6,7.93,False,1,0
RIDE2544,DRV45,711,817.34,8.18,8.29,True,1,0
RIDE2545,DRV19,985,1005.36,13.12,12.62,False,1,0
RIDE2546,DRV60,232,209.11,3.22,3.33,True,0,0
RIDE2547,DRV71,295,307.48,13.83,14.62,True,1,0
RIDE2548,DRV79,482,440.61,14.24,15.03,True,0,0
RIDE2549,DRV96,170,278.92,11.6,19.62,True,1,1
RIDE2550,DRV57,628,700.95,6.75,6.5,True,0,0
RIDE2551,DRV1,189,359.08,8.54,11.42,False,1,1
RIDE2552,DRV23,650,1368.55,2.31,3.32,True,1,1
RIDE2553,DRV4,883,1498.46,13.11,17.45,False,1,1
RIDE2554,DRV95,137,294.14,11.29,20.17,True,1,1
RIDE2555,DRV54,547,522.51,9.36,9.8,True,0,0
RIDE2556,DRV53,392,384.83,8.52,8.97,False,0,0
RIDE2557,DRV23,530,515.28,1.41,1.36,True,0,0
RIDE2558,DRV17,546,1164.4,1.54,2.81,True,1,1
RIDE2559,DRV13,906,1021.63,19.59,20.08,True,0,0
RIDE2560,DRV78,434,471.94,7.74,7.87,False,1,0
RIDE2561,DRV77,752,776.5,12.27,12.33,False,0,0
RIDE2562,DRV5,122,128.32,12.46,13.53,True,0,0
RIDE2563,DRV79,343,499.16,11.86,20.26,True,1,1
RIDE2564,DRV61,598,539.85,1.02,0.97,True,1,0
RIDE2565,DRV61,325,325.8,15.73,15.35,True,0,0
RIDE2566,DRV88,500,461.24,2.36,2.53,True,1,0
RIDE2567,DRV99,696,713.49,14.09,15.45,True,1,0
RIDE2568,DRV52,681,1494.7,17.97,32.34,True,1,1
RIDE2569,DRV55,451,468.36,4.8,4.9,True,0,0
RIDE2570,DRV90,901,933.86,7.52,7.48,True,0,0
RIDE2571,DRV6,813,882.51,18.45,18.44,True,0,0
RIDE2572,DRV16,764,1521.11,1.02,1.93,True,1,1
RIDE2573,DRV52,435,762.4,5.95,10.44,True,1,1
RIDE2574,DRV50,484,472.0,19.15,18.37,True,0,0
RIDE2575,DRV81,582,538.95,1.92,1.87,True,0,0
RIDE2576,DRV52,622,899.19,19.71,33.54,True,1,1
RIDE2577,DRV41,211,203.84,6.65,6.58,True,0,0
RIDE2578,DRV91,492,819.17,9.71,19.05,True,1,1
RIDE2579,DRV80,935,1068.47,8.0,7.85,False,0,0
RIDE2580,DRV14,277,280.1,5.85,5.57,True,0,0
RIDE2581,DRV76,731,819.08,4.29,4.31,True,0,0
RIDE2582,DRV27,718,1306.11,2.72,4.62,True,1,1
RIDE2583,DRV17,857,925.88,12.48,13.72,True,0,0
RIDE2584,DRV99,832,859.37,7.8,8.45,True,0,0
RIDE2585,DRV77,758,822.97,15.61,14.97,True,1,0
RIDE2586,DRV87,978,944.93,9.21,8.88,True,0,0
RIDE2587,DRV24,807,1702.53,18.88,28.68,True,1,1
RIDE2588,DRV32,672,668.26,11.57,11.72,True,0,0
RIDE2589,DRV25,785,796.43,5.63,6.15,False,0,0
RIDE2590,DRV64,195,183.57,16.8,16.22,True,0,0
RIDE2591,DRV60,439,420.64,13.97,14.2,True,0,0
RIDE2592,DRV67,930,846.07,19.38,19.78,True,0,0
RIDE2593,DRV68,756,1616.71,17.12,32.15,True,1,1
RIDE2594,DRV75,890,1643.9,19.33,27.64,True,1,1
RIDE2595,DRV6,115,107.12,12.94,13.15,True,0,0
RIDE2596,DRV70,224,223.41,15.65,17.07,True,0,0
RIDE2597,DRV82,483,535.85,5.93,5.89,False,0,0
RIDE2598,DRV54,825,1665.06,3.23,4.28,False,1,1
RIDE2599,DRV25,430,731.53,6.11,10.37,False,1,1
RIDE2600,DRV57,916,1605.48,14.56,28.26,True,1,1
RIDE2601,DRV19,472,434.11,7.54,7.61,True,0,0
RIDE2602,DRV81,304,339.8,10.55,11.57,True,0,0
RIDE2603,DRV96,808,911.22,17.42,16.7,False,1,0
RIDE2604,DRV63,585,874.46,2.5,4.13,False,1,1
RIDE2605,DRV37,582,614.33,10.41,11.33,True,0,0
RIDE2606,DRV56,410,648.23,14.45,21.62,True,1,1
RIDE2607,DRV8,484,484.65,2.31,2.23,True,0,0
RIDE2608,DRV50,202,199.43,9.86,9.57,True,0,0
RIDE2609,DRV32,636,614.79,18.0,19.6,True,0,0
RIDE2610,DRV87,255,242.63,5.02,4.87,True,1,0
RIDE2611,DRV54,977,933.56,17.49,18.01,False,1,0
RIDE2612,DRV50,474,503.2,10.35,10.95,True,1,0
RIDE2613,DRV41,599,586.58,7.82,8.04,True,1,0
RIDE2614,DRV92,432,682.08,9.15,16.65,True,1,1
RIDE2615,DRV70,609,622.81,8.0,8.03,True,1,0
RIDE2616,DRV40,447,752.24,2.75,3.82,True,1,1
RIDE2617,DRV6,520,1022.55,3.41,5.92,False,1,1
RIDE2618,DRV20,954,1595.42,7.99,10.39,True,1,1
RIDE2619,DRV95,437,473.23,2.55,2.64,True,0,0
RIDE2620,DRV84,819,1362.0,9.19,12.42,True,1,1
RIDE2621,DRV8,986,2140.52,17.35,32.42,True,1,1
RIDE2622,DRV69,825,869.84,16.59,16.92,True,0,0
RIDE2623,DRV15,848,924.28,13.08,12.48,True,0,0
RIDE2624,DRV85,307,333.32,9.86,10.46,True,0,0
RIDE2625,DRV37,573,635.45,8.89,9.26,True,0,0
RIDE2626,DRV6,898,900.7,4.35,4.36,True,0,0
RIDE2627,DRV53,566,1207.64,2.05,3.71,False,1,1
RIDE2628,DRV98,521,543.91,15.98,16.96,True,0,0
RIDE2629,DRV84,348,316.09,3.3,3.53,False,0,0
RIDE2630,DRV54,975,1005.61,14.39,14.56,False,1,0
RIDE2631,DRV80,440,484.68,2.01,2.11,True,0,0
RIDE2632,DRV46,784,709.6,13.0,13.9,True,0,0
RIDE2633,DRV87,303,318.0,13.51,13.64,True,1,0
RIDE2634,DRV31,933,1328.37,10.38,19.56,True,1,1
RIDE2635,DRV96,773,831.52,2.88,2.99,True,0,0
RIDE2636,DRV15,175,268.93,2.21,4.18,True,1,1
RIDE2637,DRV34,545,1144.54,5.56,7.4,True,1,1
RIDE2638,DRV4,920,847.1,16.46,17.13,True,0,0
RIDE2639,DRV91,329,349.97,2.12,2.07,True,0,0
RIDE2640,DRV15,306,345.97,12.46,13.01,True,0,0
RIDE2641,DRV28,989,948.55,11.68,11.82,False,1,0
RIDE2642,DRV53,587,942.9,12.71,17.31,True,1,1
RIDE2643,DRV9,576,529.57,12.65,13.54,True,1,0
RIDE2644,DRV30,480,836.73,15.67,23.95,True,1,1
RIDE2645,DRV62,892,815.35,9.71,10.31,True,0,0
RIDE2646,DRV66,348,529.29,5.77,7.7,True,1,1
RIDE2647,DRV58,342,346.24,16.6,16.0,False,0,0
RIDE2648,DRV11,987,1087.48,8.66,9.28,True,1,0
RIDE2649,DRV35,357,732.5,15.37,29.18,True,1,1
RIDE2650,DRV21,120,114.76,1.08,1.06,True,0,0
RIDE2651,DRV32,328,368.3,2.14,2.32,True,1,0
RIDE2652,DRV40,342,563.23,13.67,26.85,False,1,1
RIDE2653,DRV47,296,332.61,11.36,10.95,True,1,0
RIDE2654,DRV39,529,540.84,4.44,4.39,True,0,0
RIDE2655,DRV38,707,1338.33,19.2,28.28,True,1,1
RIDE2656,DRV55,900,962.4,14.52,14.42,True,0,0
RIDE2657,DRV3,477,469.75,7.29,7.61,True,0,0
RIDE2658,DRV81,745,691.18,14.13,14.0,True,0,0
RIDE2659,DRV10,189,171.39,7.86,8.03,True,0,0
RIDE2660,DRV19,362,387.97,7.69,7.39,True,0,0
RIDE2661,DRV77,108,228.02,3.13,5.13,False,1,1
RIDE2662,DRV69,207,234.9,11.53,12.03,False,1,0
RIDE2663,DRV93,843,795.12,5.65,5.9,True,0,0
RIDE2664,DRV56,601,558.12,3.97,4.26,True,0,0
RIDE2665,DRV12,282,320.58,9.47,9.46,False,0,0
RIDE2666,DRV77,432,724.16,13.79,24.61,True,1,1
RIDE2667,DRV62,288,488.84,18.83,32.22,False,1,1
RIDE2668,DRV50,530,1086.66,17.9,24.37,True,1,1
RIDE2669,DRV11,110,111.6,15.63,15.06,True,1,0
RIDE2670,DRV62,463,789.57,1.92,3.44,False,1,1
RIDE2671,DRV65,353,372.14,16.62,17.11,True,0,0
RIDE2672,DRV18,134,141.35,13.77,13.96,True,0,0
RIDE2673,DRV45,175,196.31,9.51,10.2,False,1,0
RIDE2674,DRV93,410,373.9,5.94,5.86,True,0,0
RIDE2675,DRV2,890,1566.22,2.87,5.45,True,1,1
RIDE2676,DRV60,871,1329.05,6.58,8.61,False,1,1
RIDE2677,DRV75,224,229.12,5.01,5.37,False,0,0
RIDE2678,DRV77,758,723.4,2.24,2.15,True,0,0
RIDE2679,DRV26,918,1750.44,1.63,2.86,True,1,1
RIDE2680,DRV68,824,943.44,13.21,12.89,True,0,0
RIDE2681,DRV72,434,791.52,5.27,10.23,True,1,1
RIDE2682,DRV57,687,645.09,6.46,6.19,True,1,0
RIDE2683,DRV43,983,1072.79,14.55,15.34,True,0,0
RIDE2684,DRV63,404,388.24,12.98,13.1,True,0,0
RIDE2685,DRV93,514,573.53,13.15,13.89,False,0,0
RIDE2686,DRV46,666,688.08,9.72,10.48,True,0,0
RIDE2687,DRV70,120,168.51,12.21,20.44,True,1,1
RIDE2688,DRV4,919,883.02,13.82,13.36,True,1,0
RIDE2689,DRV28,464,427.13,15.92,16.08,True,0,0
RIDE2690,DRV28,490,506.86,13.12,13.56,True,1,0
RIDE2691,DRV76,396,448.47,5.11,5.35,True,0,0
RIDE2692,DRV2,172,162.46,18.62,17.82,False,1,0
RIDE2693,DRV27,291,310.55,9.07,9.86,True,1,0
RIDE2694,DRV37,405,372.4,13.76,13.96,True,1,0
RIDE2695,DRV71,532,581.23,1.12,1.14,True,0,0
RIDE2696,DRV60,577,599.52,17.22,18.38,False,0,0
RIDE2697,DRV1,950,990.62,15.35,16.16,False,0,0
RIDE2698,DRV97,152,313.64,6.57,10.2,True,1,1
RIDE2699,DRV30,257,260.44,5.49,5.99,False,1,0
RIDE2700,DRV51,314,328.69,11.25,10.86,False,1,0
RIDE2701,DRV51,251,530.58,14.44,26.99,True,1,1
RIDE2702,DRV25,476,457.94,5.83,6.33,True,1,0
RIDE2703,DRV71,647,664.54,3.58,3.78,True,0,0
RIDE2704,DRV21,929,1045.45,9.56,10.43,False,1,0
RIDE2705,DRV18,168,275.74,2.8,5.23,True,1,1
RIDE2706,DRV27,145,267.84,11.52,22.64,True,1,1
RIDE2707,DRV42,630,664.98,15.37,16.0,True,0,0
RIDE2708,DRV20,412,409.47,7.03,7.55,True,0,0
RIDE2709,DRV14,715,726.86,4.27,4.1,True,0,0
RIDE2710,DRV68,978,1850.22,12.24,24.43,True,1,1
RIDE2711,DRV80,823,925.18,6.01,6.43,True,0,0
RIDE2712,DRV90,231,252.24,19.84,21.47,True,0,0
RIDE2713,DRV45,923,975.74,12.38,12.11,True,0,0
RIDE2714,DRV12,263,276.14,2.37,2.5,False,0,0
RIDE2715,DRV21,851,908.05,14.71,15.85,True,0,0
RIDE2716,DRV22,334,359.64,8.83,8.96,True,0,0
RIDE2717,DRV38,995,1673.34,9.1,18.09,True,1,1
RIDE2718,DRV45,714,1236.44,10.11,14.21,False,1,1
RIDE2719,DRV69,603,564.03,7.37,7.4,True,0,0
RIDE2720,DRV71,676,1251.54,5.62,9.17,False,1,1
RIDE2721,DRV37,560,580.82,9.5,10.12,False,0,0
RIDE2722,DRV55,817,854.59,1.43,1.43,False,1,0
RIDE2723,DRV37,671,628.51,3.97,3.95,True,0,0
RIDE2724,DRV13,462,867.06,11.26,20.93,False,1,1
RIDE2725,DRV58,159,164.76,18.65,18.14,False,0,0
RIDE2726,DRV84,564,608.14,8.72,9.38,True,0,0
RIDE2727,DRV3,230,257.86,5.08,5.03,False,1,0
RIDE2728,DRV65,459,486.18,16.87,18.51,True,0,0
RIDE2729,DRV58,362,614.73,6.37,11.39,True,1,1
RIDE2730,DRV5,126,114.33,11.53,11.29,True,0,0
RIDE2731,DRV82,327,353.81,10.68,11.13,True,0,0
RIDE2732,DRV92,506,495.51,2.73,2.86,False,1,0
RIDE2733,DRV26,867,989.04,10.91,11.18,True,0,0
RIDE2734,DRV8,931,1923.82,12.69,17.74,True,1,1
RIDE2735,DRV73,256,268.74,8.05,7.83,True,0,0
RIDE2736,DRV98,387,361.27,8.28,8.77,False,1,0
RIDE2737,DRV47,495,533.07,10.28,11.04,True,0,0
RIDE2738,DRV88,625,649.06,8.44,9.15,True,0,0
RIDE2739,DRV82,948,1620.93,12.5,18.29,True,1,1
RIDE2740,DRV71,504,542.67,8.83,8.91,True,0,0
RIDE2741,DRV70,992,958.16,15.99,15.34,False,0,0
RIDE2742,DRV35,644,740.22,12.74,12.15,True,0,0
RIDE2743,DRV35,873,1462.72,14.01,19.99,True,1,1
RIDE2744,DRV51,732,1469.62,16.72,32.81,False,1,1
RIDE2745,DRV24,363,378.52,11.58,12.38,True,1,0
RIDE2746,DRV20,747,728.44,5.73,5.48,True,0,0
RIDE2747,DRV52,628,1341.98,8.45,13.99,True,1,1
RIDE2748,DRV60,585,942.03,8.22,15.94,True,1,1
RIDE2749,DRV79,897,863.11,4.49,4.6,True,1,0
RIDE2750,DRV83,558,590.34,18.5,18.51,True,1,0
RIDE2751,DRV58,570,1065.31,4.89,6.79,False,1,1
RIDE2752,DRV36,439,653.86,2.81,4.41,True,1,1
RIDE2753,DRV75,564,589.72,13.09,13.05,True,0,0
RIDE2754,DRV42,530,492.01,10.36,11.21,False,1,0
RIDE2755,DRV99,588,1230.65,2.22,3.97,True,1,1
RIDE2756,DRV81,365,391.57,3.35,3.57,True,0,0
RIDE2757,DRV96,647,708.27,13.23,14.1,False,0,0
RIDE2758,DRV48,985,935.46,4.54,4.84,True,1,0
RIDE2759,DRV56,244,238.73,2.0,2.1,True,0,0
RIDE2760,DRV87,522,1108.33,7.0,11.17,True,1,1
RIDE2761,DRV71,836,1464.28,4.76,8.0,True,1,1
RIDE2762,DRV15,923,1035.85,5.11,5.4,True,1,0
RIDE2763,DRV100,577,546.01,13.97,14.3,True,1,0
RIDE2764,DRV7,403,433.06,1.24,1.22,True,1,0
RIDE2765,DRV25,376,375.59,16.28,16.33,True,0,0
RIDE2766,DRV79,100,194.92,7.98,13.92,False,1,1
RIDE2767,DRV34,219,372.89,16.7,33.28,True,1,1
RIDE2768,DRV15,761,820.81,16.56,17.61,True,0,0
RIDE2769,DRV21,227,260.52,3.81,3.91,True,0,0
RIDE2770,DRV80,776,720.25,12.62,13.02,True,1,0
RIDE2771,DRV82,310,332.05,1.06,1.11,True,1,0
RIDE2772,DRV10,807,894.8,1.83,1.96,True,0,0
RIDE2773,DRV85,676,678.51,1.8,1.93,True,0,0
RIDE2774,DRV64,949,1035.63,16.6,17.16,True,1,0
RIDE2775,DRV93,272,260.15,9.37,9.48,False,0,0
RIDE2776,DRV8,158,166.5,19.72,20.06,True,0,0
RIDE2777,DRV94,952,1543.23,1.65,2.66,True,1,1
RIDE2778,DRV18,290,275.71,15.99,15.24,True,0,0
RIDE2779,DRV2,158,145.81,11.48,11.89,True,0,0
RIDE2780,DRV21,451,516.8,17.95,18.18,True,0,0
RIDE2781,DRV41,986,942.15,11.84,12.43,False,0,0
RIDE2782,DRV8,969,980.54,1.99,2.07,True,0,0
RIDE2783,DRV70,121,138.64,19.18,19.74,True,1,0
RIDE2784,DRV24,493,468.15,14.36,14.98,False,1,0
RIDE2785,DRV57,144,223.18,16.15,31.62,True,1,1
RIDE2786,DRV1,131,124.4,8.12,8.64,True,0,0
RIDE2787,DRV70,140,158.07,11.62,11.46,True,1,0
RIDE2788,DRV90,588,557.16,1.19,1.28,True,1,0
RIDE2789,DRV13,436,420.19,19.59,20.49,False,0,0
RIDE2790,DRV51,848,879.92,1.44,1.37,True,0,0
RIDE2791,DRV32,205,222.41,10.77,11.21,True,0,0
RIDE2792,DRV91,570,547.02,7.32,7.67,True,1,0
RIDE2793,DRV54,118,119.5,1.57,1.62,True,0,0
RIDE2794,DRV54,272,301.1,4.07,4.11,True,0,0
RIDE2795,DRV10,378,362.9,7.41,8.06,False,0,0
RIDE2796,DRV79,842,918.77,10.89,11.84,True,0,0
RIDE2797,DRV63,523,1079.42,2.01,3.96,False,1,1
RIDE2798,DRV56,250,445.69,18.3,34.38,True,1,1
RIDE2799,DRV25,879,1719.13,10.54,16.39,False,1,1
RIDE2800,DRV26,946,2065.3,9.77,17.87,True,1,1
RIDE2801,DRV74,353,361.96,7.83,8.61,True,0,0
RIDE2802,DRV39,792,847.05,3.81,3.76,False,0,0
RIDE2803,DRV84,917,928.05,15.15,16.43,True,0,0
RIDE2804,DRV1,854,969.44,6.52,6.64,True,0,0
RIDE2805,DRV81,898,962.16,11.62,11.07,True,0,0
RIDE2806,DRV31,884,1776.43,1.4,2.75,True,1,1
RIDE2807,DRV86,729,766.63,16.49,16.52,True,1,0
RIDE2808,DRV8,894,867.29,6.1,5.99,True,1,0
RIDE2809,DRV36,152,157.57,10.26,9.91,False,1,0
RIDE2810,DRV37,296,587.74,6.35,9.67,True,1,1
RIDE2811,DRV31,822,831.08,3.62,3.45,True,0,0
RIDE2812,DRV96,660,602.25,19.35,20.39,False,0,0
RIDE2813,DRV13,762,795.42,16.56,17.05,True,0,0
RIDE2814,DRV11,858,775.04,19.3,18.99,True,0,0
RIDE2815,DRV89,175,169.89,6.57,6.4,True,0,0
RIDE2816,DRV63,714,1237.04,11.74,18.93,True,1,1
RIDE2817,DRV78,691,752.3,12.9,12.96,True,0,0
RIDE2818,DRV68,539,554.55,7.46,8.14,True,0,0
RIDE2819,DRV86,949,918.45,4.23,4.48,True,0,0
RIDE2820,DRV83,656,753.84,2.93,2.78,True,0,0
RIDE2821,DRV15,603,601.95,13.51,13.12,True,0,0
RIDE2822,DRV17,174,338.05,1.91,2.5,True,1,1
RIDE2823,DRV47,527,528.48,7.13,7.42,False,0,0
RIDE2824,DRV14,958,1956.5,13.93,26.26,True,1,1
RIDE2825,DRV53,421,745.2,11.83,18.34,True,1,1
RIDE2826,DRV48,630,1354.69,14.22,22.61,True,1,1
RIDE2827,DRV42,962,1053.72,17.89,19.2,False,1,0
RIDE2828,DRV83,109,123.21,8.18,7.81,False,1,0
RIDE2829,DRV41,362,392.14,14.99,15.49,True,0,0
RIDE2830,DRV31,440,422.94,15.67,16.64,False,1,0
RIDE2831,DRV24,264,263.36,12.9,13.91,True,0,0
RIDE2832,DRV69,731,770.24,17.02,17.24,True,0,0
RIDE2833,DRV95,782,823.15,4.86,4.95,True,0,0
RIDE2834,DRV69,164,239.16,6.55,12.85,True,1,1
RIDE2835,DRV21,712,1266.18,9.08,13.41,False,1,1
RIDE2836,DRV92,525,489.13,3.72,3.98,True,0,0
RIDE2837,DRV42,703,648.51,8.85,9.29,True,0,0
RIDE2838,DRV91,822,794.7,19.1,18.43,True,0,0
RIDE2839,DRV59,483,532.61,7.08,7.55,False,1,0
RIDE2840,DRV3,865,946.78,6.76,6.53,True,0,0
RIDE2841,DRV27,822,859.04,4.74,4.59,False,0,0
RIDE2842,DRV26,815,1268.49,15.8,21.35,True,1,1
RIDE2843,DRV82,828,849.82,9.87,9.9,True,0,0
RIDE2844,DRV90,774,814.01,6.32,6.18,False,0,0
RIDE2845,DRV11,928,1974.09,10.27,15.31,True,1,1
RIDE2846,DRV21,844,865.26,3.7,3.58,True,0,0
RIDE2847,DRV5,734,789.59,18.64,20.08,True,0,0
RIDE2848,DRV4,764,1527.53,13.78,21.63,True,1,1
RIDE2849,DRV31,223,247.18,9.86,9.44,True,0,0
RIDE2850,DRV50,564,624.68,13.73,14.65,True,0,0
RIDE2851,DRV51,600,566.11,17.77,19.35,False,1,0
RIDE2852,DRV100,820,910.76,3.88,4.25,True,0,0
RIDE2853,DRV25,704,1140.9,17.2,34.38,True,1,1
RIDE2854,DRV93,310,348.5,7.76,8.18,False,1,0
RIDE2855,DRV45,783,854.72,6.91,6.71,True,0,0
RIDE2856,DRV48,234,414.76,16.55,27.0,False,1,1
RIDE2857,DRV5,965,1030.12,7.99,8.17,True,0,0
RIDE2858,DRV95,328,355.62,9.0,9.15,True,0,0
RIDE2859,DRV39,801,1359.02,5.08,10.04,True,1,1
RIDE2860,DRV9,573,1182.17,3.34,5.33,True,1,1
RIDE2861,DRV100,580,542.13,8.17,7.81,True,0,0
RIDE2862,DRV30,636,688.61,3.22,3.29,True,0,0
RIDE2863,DRV48,391,431.59,5.99,5.75,True,0,0
RIDE2864,DRV6,460,453.98,15.15,15.0,True,0,0
RIDE2865,DRV16,988,895.33,18.33,18.39,True,0,0
RIDE2866,DRV27,439,424.0,15.86,15.46,False,0,0
RIDE2867,DRV72,718,1564.7,1.46,2.35,True,1,1
RIDE2868,DRV62,101,199.7,8.58,11.29,False,1,1
RIDE2869,DRV17,188,203.9,5.63,5.97,True,1,0
RIDE2870,DRV72,738,740.36,17.97,18.24,True,1,0
RIDE2871,DRV4,189,357.48,16.78,33.4,True,1,1
RIDE2872,DRV25,241,264.59,3.92,3.9,False,1,0
RIDE2873,DRV45,838,862.63,10.84,10.47,True,1,0
RIDE2874,DRV85,776,736.73,4.57,4.78,False,1,0
RIDE2875,DRV3,495,729.35,15.23,24.67,True,1,1
RIDE2876,DRV6,795,860.2,2.18,2.39,True,0,0
